,date,ARE,ARG,AUS,AUT,BEL,BGD,BRA,CAN,CHE,CHL,CHN,COL,CZE,DEU,DNK,EGY,ESP,FIN,FRA,GBR,HKG,IDN,IND,IRL,IRN,ISR,ITA,JPN,KOR,MEX,MYS,NGA,NLD,NOR,NZL,PAK,PER,PHL,POL,PRT,ROU,RUS,SAU,SGP,SWE,THA,TUR,USA,VNM,ZAF
56,2019-02-03,0,25,56,46,26,21,17,66,25,22,100,27,41,49,44,40,45,8,24,32,34,39,54,45,6,61,12,2,55,48,0,53,75,48,34,14,61,54,9,32,40,31,54,25,22,30,26,69,22,38
57,2019-02-10,0,20,68,62,63,41,12,73,17,23,0,44,42,61,31,34,45,64,21,34,40,100,64,53,0,32,16,2,70,53,53,12,83,12,44,13,42,75,9,43,39,21,100,32,53,10,34,93,34,51
58,2019-02-17,81,21,60,40,30,0,19,54,46,39,0,47,21,50,29,35,42,65,16,48,39,63,56,27,0,62,17,3,85,44,11,37,86,37,53,39,46,69,11,32,60,26,55,0,76,100,9,91,32,39
59,2019-02-24,0,36,65,51,25,0,11,52,41,42,0,33,21,46,15,56,41,54,14,41,39,25,53,73,6,68,14,3,73,53,21,11,56,24,55,13,41,53,18,13,40,32,32,52,46,29,26,77,43,13
60,2019-03-03,49,27,53,45,27,41,20,54,28,22,0,23,49,49,0,0,32,24,17,30,13,39,48,64,0,51,16,4,87,51,85,50,45,37,66,40,29,69,16,33,21,35,28,31,53,41,9,73,17,38
61,2019-03-10,16,27,64,50,29,0,12,52,45,53,0,23,68,54,43,50,40,41,22,42,53,19,43,27,6,41,13,2,56,63,42,23,86,24,54,26,49,65,12,6,0,46,33,21,31,40,35,73,16,20
62,2019-03-17,48,41,54,76,11,41,17,51,67,42,80,34,72,48,45,63,44,40,24,48,13,25,46,66,0,48,10,2,77,54,44,27,47,24,44,54,56,38,11,19,43,38,33,43,45,30,46,73,62,42
63,2019-03-24,16,28,69,64,61,62,17,43,33,100,40,39,49,49,0,35,38,32,19,32,13,32,54,28,0,44,14,3,85,51,96,13,100,0,54,27,54,39,5,13,42,52,65,41,44,62,44,68,82,54
64,2019-03-31,17,46,44,66,58,22,54,69,46,75,0,49,65,32,60,44,32,32,68,35,41,60,56,52,0,50,35,45,43,81,54,0,56,12,32,15,45,35,19,75,0,63,44,31,46,11,41,71,90,45
65,2019-04-07,51,54,45,53,35,0,61,56,46,34,40,55,35,37,30,58,41,38,80,29,26,58,47,65,11,50,43,58,57,80,65,27,56,26,11,44,28,47,9,19,0,44,49,51,46,24,18,68,79,66
66,2019-04-14,0,61,59,52,52,0,75,78,64,67,0,53,30,37,34,35,37,75,67,31,40,53,40,48,0,31,31,52,28,85,76,0,24,44,24,0,47,12,12,70,42,65,17,42,25,22,26,74,83,78
67,2019-04-21,48,67,84,31,38,22,58,57,54,58,0,42,44,47,30,22,46,50,70,38,27,90,60,19,17,54,38,58,63,82,64,0,42,38,59,44,60,40,44,70,0,49,32,41,55,21,19,77,92,42
68,2019-04-28,32,48,100,35,82,0,73,84,40,56,50,51,27,41,42,38,38,31,85,35,51,73,60,62,0,77,44,66,64,81,32,14,55,35,55,15,50,34,23,64,0,55,58,30,23,10,18,80,40,46
69,2019-05-05,98,51,55,68,28,22,65,60,28,46,38,48,55,53,29,40,37,85,77,34,25,46,50,28,11,76,30,56,43,66,54,14,39,23,44,100,37,45,18,67,0,46,72,40,15,21,17,77,97,38
