,date,ARE,ARG,AUS,AUT,BEL,BGD,BRA,CAN,CHE,CHL,CHN,COL,CZE,DEU,DNK,EGY,ESP,FIN,FRA,GBR,HKG,IDN,IND,IRL,IRN,ISR,ITA,JPN,KOR,MEX,MYS,NGA,NLD,NOR,NZL,PAK,PER,PHL,POL,PRT,ROU,RUS,SAU,SGP,SWE,THA,TUR,USA,VNM,ZAF
37,2018-09-23,79,78,87,63,71,65,99,88,63,84,63,89,88,63,83,49,92,63,86,97,69,69,42,81,73,63,64,84,68,73,86,61,78,65,90,79,49,69,41,86,88,91,75,73,81,61,100,85,70,64
38,2018-09-30,80,86,86,75,75,82,83,87,56,84,76,81,92,59,86,55,87,71,88,98,60,64,42,91,78,58,66,90,74,70,91,42,72,69,65,95,47,66,48,87,89,82,90,72,95,65,98,84,72,60
39,2018-10-07,70,87,82,67,74,86,68,90,67,80,55,65,82,58,82,58,84,58,83,92,77,63,41,84,84,63,79,92,83,71,85,54,73,69,87,78,42,72,39,86,77,96,89,76,84,67,89,81,89,81
40,2018-10-14,79,85,81,58,73,78,81,89,68,92,71,85,71,58,87,55,85,45,90,97,54,53,38,80,81,80,68,92,84,69,91,50,75,88,89,82,44,64,46,83,73,92,91,72,84,38,85,80,73,87
41,2018-10-21,73,81,91,69,94,81,83,84,75,85,72,82,100,62,68,53,89,58,78,89,43,48,39,81,88,77,67,84,78,55,70,47,71,72,82,86,49,51,42,93,74,94,87,67,86,39,81,79,71,77
42,2018-10-28,58,88,84,63,78,76,80,90,67,72,73,70,80,61,75,55,73,54,76,88,56,49,39,63,72,55,58,90,65,50,74,40,69,75,88,89,46,42,47,72,73,91,87,56,72,52,82,81,76,83
43,2018-11-04,69,85,82,68,83,67,87,90,71,70,62,67,93,63,74,45,85,61,83,98,69,52,36,79,85,61,71,86,63,65,68,52,75,73,77,73,46,62,46,81,85,94,83,67,88,77,85,83,84,75
44,2018-11-11,70,82,87,68,76,79,78,89,64,79,58,72,71,66,82,48,86,52,87,95,66,54,38,70,83,71,66,84,72,62,68,49,66,71,68,98,44,89,42,75,68,92,78,66,89,72,94,80,67,72
45,2018-11-18,70,82,76,81,70,60,86,84,66,75,72,57,69,59,62,46,88,45,80,91,54,51,38,85,77,57,67,77,79,59,66,47,69,66,71,86,43,92,46,84,71,91,72,55,73,68,80,70,68,70
46,2018-11-25,56,75,90,61,67,64,85,88,67,73,98,51,75,60,66,53,88,61,80,95,56,77,40,86,87,78,66,84,68,61,66,50,70,63,82,79,50,79,49,93,65,85,81,60,76,50,84,86,74,78
47,2018-12-02,57,70,81,69,71,70,79,87,65,61,58,46,87,59,79,53,86,42,76,89,51,87,42,88,94,70,69,74,67,54,62,46,67,74,82,71,39,76,50,82,77,100,80,54,71,74,95,87,76,71
48,2018-12-09,54,62,76,65,74,75,68,87,50,66,53,39,78,54,71,49,85,42,72,85,47,46,39,70,88,76,64,72,67,48,62,37,68,66,70,87,42,54,44,67,78,88,52,46,79,46,76,82,75,70
49,2018-12-16,48,59,73,53,65,60,52,73,64,62,67,34,75,52,70,52,76,54,75,74,51,26,41,64,79,72,58,79,65,36,62,32,60,54,59,72,38,39,41,57,63,90,49,52,68,61,86,77,91,63
50,2018-12-23,42,40,62,42,57,39,41,62,61,74,42,29,67,49,48,43,72,51,59,68,41,24,39,51,100,79,48,63,64,31,55,36,56,54,52,67,30,33,36,69,41,83,51,53,67,66,78,62,82,58
51,2018-12-30,45,41,71,62,66,72,44,72,60,56,59,30,68,57,87,39,74,52,65,76,40,28,37,63,92,67,57,61,69,38,74,41,61,76,56,71,35,43,38,65,41,73,47,57,74,38,68,69,58,59
52,2019-01-06,60,50,67,63,63,73,52,87,56,65,65,45,76,62,75,43,87,66,79,89,60,48,39,80,90,68,66,87,63,57,80,58,67,67,63,82,33,66,44,78,64,78,73,66,90,51,75,83,61,74
53,2019-01-13,60,54,73,73,68,59,60,92,55,60,64,58,96,61,69,44,85,66,80,93,68,56,39,86,86,74,64,81,64,60,76,70,73,85,66,80,33,76,42,86,62,86,77,80,83,42,58,79,66,74
54,2019-01-20,61,51,75,66,63,67,61,86,57,57,55,64,89,55,82,40,76,63,78,94,49,60,41,80,80,93,65,85,62,58,77,58,73,77,65,81,36,69,48,78,71,82,83,73,87,43,51,77,64,98
55,2019-01-27,53,51,83,80,87,58,55,80,100,43,33,73,82,90,90,42,88,63,88,91,43,58,42,88,93,57,89,42,42,52,69,50,88,88,61,65,37,73,88,68,63,66,76,62,88,30,53,81,60,79
