,date,ARE,ARG,AUS,AUT,BEL,BGD,BRA,CAN,CHE,CHL,CHN,COL,CZE,DEU,DNK,EGY,ESP,FIN,FRA,GBR,HKG,IDN,IND,IRL,IRN,ISR,ITA,JPN,KOR,MEX,MYS,NGA,NLD,NOR,NZL,PAK,PER,PHL,POL,PRT,ROU,RUS,SAU,SGP,SWE,THA,TUR,USA,VNM,ZAF
45,2018-11-18,51,51,83,45,69,55,65,88,98,52,45,50,41,74,65,30,30,73,79,88,55,43,77,83,84,61,69,76,75,39,72,25,53,63,68,67,52,88,31,91,68,65,41,57,58,66,63,93,24,65
46,2018-11-25,47,50,100,57,48,98,47,98,99,60,100,40,64,81,53,65,34,41,82,100,65,64,77,100,21,63,56,78,56,45,68,15,48,61,100,67,62,80,30,58,44,81,34,85,45,98,57,100,38,57
47,2018-12-02,47,37,90,65,45,87,41,78,91,40,35,52,37,76,77,86,24,26,74,88,60,66,83,98,27,83,64,64,80,42,60,15,40,43,58,58,87,77,35,37,33,100,34,67,46,69,56,97,49,53
48,2018-12-09,35,60,79,57,60,54,61,76,81,25,9,37,42,75,82,71,28,95,71,82,59,36,84,60,60,53,48,74,76,31,71,54,50,38,68,77,56,84,47,68,40,32,27,78,64,89,54,89,62,87
49,2018-12-16,39,44,67,51,50,44,58,63,32,44,26,17,61,75,43,40,33,43,67,75,88,20,88,43,52,62,73,50,34,23,67,15,54,53,59,85,43,54,30,70,47,32,24,70,58,72,46,79,61,47
50,2018-12-23,28,20,52,70,54,58,46,43,29,43,27,46,33,63,79,68,23,54,52,56,33,15,88,21,52,73,66,67,53,26,71,39,36,34,84,61,28,56,28,51,27,38,21,63,62,54,37,57,53,49
51,2018-12-30,40,37,57,54,54,40,48,42,49,28,0,21,39,68,92,30,20,54,68,56,52,21,78,52,52,42,58,53,24,19,60,49,35,48,48,58,35,50,30,65,37,35,22,59,66,60,31,63,37,33
52,2019-01-06,49,41,56,53,30,46,51,50,64,34,44,53,41,76,54,62,33,52,84,66,75,55,78,37,25,73,44,68,51,44,79,49,29,47,60,68,56,60,33,45,53,34,17,40,75,58,28,63,38,52
53,2019-01-13,61,31,60,57,66,93,47,52,95,34,0,95,45,90,57,56,31,47,89,71,56,84,68,36,37,73,58,82,29,50,66,100,38,44,52,78,55,72,26,43,66,37,49,50,60,77,29,64,41,50
54,2019-01-20,43,36,66,81,67,44,56,52,77,33,34,66,68,80,77,43,31,58,89,70,53,82,77,45,49,64,66,75,49,41,54,70,27,31,59,90,36,79,35,57,79,37,53,62,45,74,41,61,30,77
55,2019-01-27,38,32,61,67,64,66,82,53,73,29,40,84,46,82,73,62,23,58,78,73,69,81,69,62,49,74,73,85,64,59,74,67,68,72,46,72,42,75,68,78,52,56,23,77,71,84,78,63,54,63
56,2019-02-03,65,74,70,80,47,64,68,54,71,17,70,52,55,100,77,49,34,100,77,70,23,65,73,57,32,40,53,87,46,63,60,74,67,100,60,68,61,71,84,43,62,48,26,74,59,59,94,66,32,62
57,2019-02-10,71,72,75,54,73,52,70,53,39,30,0,100,92,79,72,58,39,52,72,69,41,68,74,65,32,80,73,87,54,49,70,65,84,64,49,69,84,74,79,63,55,62,58,52,100,73,100,68,44,68
58,2019-02-17,42,82,71,50,63,38,100,47,83,34,11,67,78,85,90,48,35,60,74,67,58,62,68,48,31,92,71,96,59,47,81,50,55,90,41,69,95,72,100,56,100,55,47,82,91,67,64,57,46,59
59,2019-02-24,39,100,63,36,55,100,62,46,58,60,9,61,79,93,78,81,36,51,76,60,97,60,63,58,44,61,57,87,60,45,70,78,48,63,49,59,65,66,78,99,82,50,26,70,69,67,72,63,64,77
60,2019-03-03,52,65,66,97,69,19,67,51,42,42,48,85,78,90,73,53,40,86,74,72,41,53,68,47,73,42,67,92,58,55,67,42,90,77,43,77,42,60,81,88,64,39,40,82,67,48,87,63,54,65
61,2019-03-10,52,38,59,66,66,34,74,50,54,28,29,69,91,100,100,84,43,86,76,69,41,60,68,54,27,41,65,74,69,43,75,78,66,53,46,83,58,55,87,36,58,52,34,58,63,45,82,65,82,50
62,2019-03-17,100,88,64,48,68,77,78,48,82,47,28,89,100,93,58,60,44,93,77,72,49,49,69,52,52,44,85,74,71,54,74,90,100,48,44,61,83,48,72,94,68,54,61,55,82,67,85,62,67,64
63,2019-03-24,60,77,68,78,81,67,82,54,100,62,28,84,74,84,96,52,36,72,77,71,66,44,69,54,22,100,64,65,45,52,59,30,61,76,52,76,69,49,87,100,51,48,47,91,80,58,69,58,68,71
64,2019-03-31,20,40,82,75,60,36,63,45,65,43,53,81,34,80,73,53,30,74,86,68,61,35,74,45,51,53,60,64,56,42,58,71,55,70,59,61,64,38,22,42,40,32,63,69,46,57,29,62,35,66
65,2019-04-07,45,51,80,77,46,51,58,52,66,35,37,64,28,89,90,37,43,68,72,69,67,40,71,72,19,63,60,85,53,37,66,76,49,34,92,61,95,44,36,43,71,48,56,64,54,52,33,60,38,69
66,2019-04-14,71,63,74,44,52,51,55,53,58,37,70,51,39,73,64,51,100,34,65,61,74,28,73,47,56,22,54,91,50,32,59,60,38,34,55,62,56,55,29,36,50,42,20,88,38,45,39,58,59,74
67,2019-04-21,57,64,78,39,44,55,66,50,67,66,45,75,44,65,58,29,31,48,66,62,47,26,72,53,44,56,71,88,53,27,82,63,29,46,53,75,98,40,16,43,37,36,36,73,35,53,25,57,67,63
68,2019-04-28,44,85,79,40,48,47,50,45,56,44,47,55,27,74,74,38,22,32,65,61,71,27,71,67,7,40,46,50,36,31,67,32,31,20,74,54,48,51,31,28,49,35,22,67,45,38,41,64,30,68
69,2019-05-05,50,50,78,65,64,41,65,55,39,52,45,74,58,74,80,53,32,77,68,57,53,26,75,41,63,73,59,63,54,47,74,88,34,27,73,80,59,44,25,62,54,38,7,84,67,49,31,69,46,77
70,2019-05-12,31,47,64,54,58,53,66,47,45,74,19,81,53,78,55,21,24,26,78,53,68,41,67,37,45,80,48,80,49,44,75,87,49,37,44,62,59,54,38,20,83,30,24,61,58,53,22,55,54,74
71,2019-05-19,53,37,63,47,45,90,50,42,70,60,28,85,40,74,77,58,25,26,74,56,44,40,70,37,66,50,52,64,57,62,49,40,59,32,64,62,51,55,25,41,42,28,53,53,56,60,35,56,78,85
72,2019-05-26,68,46,65,50,52,26,48,43,48,50,28,76,18,75,47,42,24,60,67,60,49,14,62,43,74,30,57,80,59,55,63,60,36,43,43,63,64,32,23,94,44,25,10,56,55,71,40,56,43,71
73,2019-06-02,37,38,65,45,52,60,56,45,43,46,66,60,65,73,56,60,23,40,74,58,41,10,64,63,46,21,41,76,24,53,52,41,44,61,67,56,59,51,41,38,46,26,19,65,35,62,19,61,66,72
74,2019-06-09,26,48,68,51,50,66,43,49,38,46,38,65,56,76,43,50,31,26,64,67,60,16,67,64,85,11,62,73,63,40,61,79,40,24,66,32,64,59,34,62,34,46,26,73,58,62,30,68,100,78
75,2019-06-16,41,33,78,22,67,36,57,45,62,54,10,59,23,64,54,92,25,56,67,60,43,22,68,34,65,31,48,65,65,44,79,30,48,40,52,72,53,57,45,68,40,38,13,49,59,61,47,61,74,56
76,2019-06-23,48,38,65,68,44,53,69,46,59,53,19,49,49,76,40,45,26,58,59,57,51,14,71,28,47,51,43,79,60,32,78,61,45,25,70,49,68,58,42,39,32,23,13,77,78,62,24,60,75,66
77,2019-06-30,37,66,70,68,43,51,58,43,42,61,19,59,57,79,76,33,22,46,61,57,68,12,68,49,65,72,46,77,65,31,49,49,58,69,47,67,65,61,30,40,42,28,19,50,55,64,32,59,81,66
78,2019-07-07,37,46,70,59,49,50,54,43,42,34,0,69,57,72,53,69,26,46,57,57,51,16,76,44,97,10,48,84,86,36,73,53,32,47,96,56,75,80,33,13,36,30,29,73,55,56,37,56,92,62
79,2019-07-14,39,51,71,47,44,23,61,44,38,37,10,64,69,62,60,54,22,34,58,58,42,32,71,31,43,31,57,72,42,35,56,54,49,42,44,65,62,59,52,53,42,29,47,73,71,62,35,58,60,56
80,2019-07-21,26,42,67,80,34,56,56,37,50,68,63,53,81,68,53,49,24,57,48,53,65,75,78,50,62,51,51,69,35,38,76,58,26,44,59,51,40,66,31,61,43,38,34,65,57,77,25,60,89,60
81,2019-07-28,26,45,70,39,36,80,73,40,66,69,22,77,30,70,64,58,24,40,51,63,29,100,79,26,55,72,52,88,44,31,76,57,28,32,52,60,56,71,32,27,44,19,17,79,49,65,29,57,65,66
82,2019-08-04,26,55,65,32,47,30,66,47,58,87,32,79,72,61,68,60,22,39,45,67,34,98,73,35,68,10,48,68,54,28,66,38,36,53,45,64,34,59,39,70,37,31,17,70,64,68,42,57,67,65
83,2019-08-11,31,27,75,58,50,29,54,45,63,44,0,61,52,76,98,62,22,37,53,70,37,63,71,49,38,50,44,84,44,29,65,33,42,69,69,47,32,65,34,47,30,30,23,47,63,62,28,60,70,72
84,2019-08-18,32,42,75,44,78,28,54,50,68,97,39,80,57,78,64,50,25,67,59,63,64,77,69,46,82,30,60,78,57,37,69,37,36,58,56,58,51,63,53,27,55,25,37,51,62,72,34,56,65,51
85,2019-08-25,36,46,89,86,63,36,58,44,61,61,69,80,24,75,51,59,27,50,65,59,64,78,75,50,36,41,52,80,73,40,45,43,52,64,50,65,47,62,45,80,48,21,22,75,77,64,34,59,47,71
86,2019-09-01,49,53,75,61,66,54,66,46,69,50,19,63,50,78,52,46,19,18,74,62,40,77,78,49,62,40,47,65,46,46,63,24,31,69,60,52,60,61,32,51,18,36,22,76,47,59,50,61,74,42
87,2019-09-08,36,48,74,41,55,34,53,47,85,26,21,66,36,81,82,60,27,67,78,68,57,71,66,50,93,60,45,65,45,54,69,28,48,47,50,77,44,64,40,26,37,42,34,46,59,100,40,61,43,74
88,2019-09-15,60,44,63,41,72,29,53,47,67,48,50,55,73,79,57,58,22,19,73,60,65,70,75,43,81,38,52,94,80,39,56,55,42,49,56,56,69,50,27,43,37,28,21,58,65,71,31,66,61,57
89,2019-09-22,57,47,70,46,72,59,66,55,62,61,11,83,67,87,69,88,26,76,75,67,44,70,76,48,18,60,40,86,62,42,72,59,51,49,58,77,80,59,41,50,36,41,41,56,54,59,45,67,77,55
90,2019-09-29,67,48,72,45,60,69,74,59,60,76,49,43,42,68,65,100,30,61,81,78,44,59,75,55,41,97,46,67,62,41,65,36,37,47,75,91,49,71,27,31,53,44,39,67,53,41,49,76,53,47
91,2019-10-06,60,31,75,67,62,56,37,68,81,52,32,58,47,77,68,74,21,50,80,82,48,60,66,60,54,73,49,63,52,50,53,100,41,27,63,72,47,70,37,44,43,33,56,89,39,39,34,78,78,77
92,2019-10-13,54,56,77,61,51,54,41,68,64,51,41,85,38,84,55,59,38,57,78,77,72,50,73,72,44,40,46,83,49,36,83,42,27,60,43,72,49,56,35,67,51,21,44,77,49,45,34,81,55,71
93,2019-10-20,62,47,75,39,39,37,51,64,79,51,30,55,30,76,39,60,39,37,67,89,34,45,75,67,42,29,42,84,77,51,58,57,42,63,55,78,39,68,22,45,35,35,66,48,63,52,38,78,82,51
94,2019-10-27,58,45,74,53,71,79,62,78,67,35,31,58,30,68,81,88,35,74,66,86,85,40,64,63,49,27,39,79,100,36,47,86,36,56,76,60,37,50,26,44,48,40,37,83,30,69,44,81,79,58
95,2019-11-03,56,42,73,48,66,24,52,87,88,48,21,29,48,90,58,73,23,49,85,85,47,37,72,68,42,54,59,89,49,30,66,55,46,55,51,46,69,54,35,68,57,29,43,57,42,80,43,91,43,59
96,2019-11-10,75,35,76,48,82,42,47,100,95,45,93,69,20,90,73,75,30,30,76,82,48,41,69,74,25,44,46,80,55,43,51,72,42,48,68,61,58,59,47,44,59,24,44,78,50,69,32,90,88,70
97,2019-11-17,63,38,80,82,79,52,42,96,81,36,51,73,32,77,51,84,30,37,81,85,38,40,70,62,0,28,57,76,61,40,55,53,42,59,74,66,59,61,32,38,46,37,47,67,52,84,47,94,76,73
98,2019-11-24,59,44,84,61,59,68,51,85,71,40,31,51,41,73,49,71,30,41,72,87,50,47,73,83,47,36,46,92,65,48,61,50,53,32,54,72,58,60,36,30,52,32,58,53,51,90,25,83,66,49
99,2019-12-01,74,40,97,49,64,59,55,85,48,26,11,49,34,75,69,89,32,91,75,87,61,70,75,91,27,82,58,80,55,30,62,37,35,26,58,69,45,65,27,32,52,32,40,69,74,71,31,95,91,70
100,2019-12-08,37,39,86,62,60,65,53,78,64,34,47,37,33,87,51,48,34,56,67,72,43,54,77,57,62,55,57,69,61,33,40,52,34,33,60,45,63,41,28,91,50,29,12,70,63,64,42,90,77,61
101,2019-12-15,38,35,72,60,53,48,50,61,34,25,0,40,50,68,45,25,31,51,69,72,55,19,77,64,46,56,65,66,66,27,57,42,36,38,55,66,49,39,27,75,28,39,27,68,86,74,29,79,54,59
102,2019-12-22,40,23,56,66,51,80,46,49,49,41,56,36,37,52,56,64,26,83,48,52,39,12,63,29,16,37,74,66,53,24,38,41,57,9,22,64,57,37,20,43,20,48,40,41,86,65,19,61,79,57
103,2019-12-29,44,33,52,61,69,20,45,45,72,29,12,40,33,73,50,57,21,44,58,60,39,12,61,37,25,27,44,58,57,21,45,34,34,8,63,41,43,34,41,27,37,31,30,46,54,45,34,63,65,47
104,2020-01-05,54,29,59,66,58,34,46,48,67,18,22,69,35,69,61,56,31,36,82,63,41,41,61,54,20,54,58,70,30,39,73,34,45,38,39,45,33,50,31,43,42,32,20,55,50,78,46,61,77,56
105,2020-01-12,39,41,65,100,68,41,52,53,56,29,67,71,45,87,59,48,30,51,89,71,69,76,60,47,69,35,58,83,39,52,77,61,42,58,62,54,43,47,40,40,34,38,44,72,60,71,32,64,68,48
106,2020-01-19,50,50,56,58,74,63,48,53,80,52,0,38,47,80,59,55,38,36,99,64,91,73,58,36,64,27,51,71,37,51,59,69,46,46,58,54,11,56,27,30,53,35,24,84,54,61,23,60,70,55
107,2020-01-26,66,49,50,63,50,42,42,49,64,45,0,60,50,75,73,40,30,52,92,65,19,76,57,50,36,36,48,76,49,52,53,34,36,49,41,61,26,49,22,35,62,32,41,45,73,66,28,59,76,47
108,2020-02-02,42,46,60,54,52,57,54,51,76,30,41,62,38,73,52,43,32,18,93,61,56,74,60,37,51,26,45,73,55,46,71,71,37,42,50,69,38,65,35,42,51,33,41,52,75,73,37,65,84,50
109,2020-02-09,63,45,68,74,72,66,60,53,99,30,20,53,42,78,72,51,33,36,85,71,39,63,60,61,37,27,56,56,56,47,66,75,65,77,61,58,32,51,40,58,76,33,26,83,59,47,30,69,61,58
110,2020-02-16,46,60,65,45,51,63,53,48,69,37,0,69,95,77,70,71,28,41,82,71,46,57,60,55,15,44,56,68,36,48,70,46,38,46,58,64,58,68,31,24,60,26,43,70,63,83,56,58,57,57
111,2020-02-23,50,74,63,51,49,61,64,49,64,27,0,86,40,80,54,73,23,42,81,63,50,51,62,42,30,78,54,74,45,60,66,59,54,48,52,46,21,43,45,23,49,35,37,70,55,57,35,57,54,60
112,2020-03-01,50,76,70,54,55,52,66,49,51,44,17,73,67,77,54,56,23,65,86,64,51,52,60,71,35,35,59,66,48,46,58,21,33,50,66,44,46,51,27,77,67,22,54,54,39,43,49,59,48,49
113,2020-03-08,52,69,65,71,52,23,53,44,58,63,81,72,46,74,72,33,23,34,79,64,54,53,55,60,34,69,100,66,50,32,57,54,63,36,49,59,35,44,40,94,59,40,36,53,46,54,30,54,43,60
