,date,ARE,ARG,AUS,AUT,BEL,BGD,BRA,CAN,CHE,CHL,CHN,COL,CZE,DEU,DNK,EGY,ESP,FIN,FRA,GBR,HKG,IDN,IND,IRL,IRN,ISR,ITA,JPN,KOR,MEX,MYS,NGA,NLD,NOR,NZL,PAK,PER,PHL,POL,PRT,ROU,RUS,SAU,SGP,SWE,THA,TUR,USA,VNM,ZAF
38,2018-09-30,80,81,75,83,80,59,84,81,67,87,90,85,87,82,90,94,84,86,46,82,83,47,100,100,54,100,82,82,95,83,100,73,64,86,69,82,90,61,86,90,73,88,65,18,90,80,84,86,53,77
39,2018-10-07,94,85,85,76,83,61,79,84,68,83,85,82,81,83,81,88,80,85,46,82,84,52,94,79,60,94,82,86,95,84,86,81,70,94,68,80,82,59,84,81,75,79,68,22,86,67,81,87,56,74
40,2018-10-14,92,85,90,72,76,64,84,83,75,84,67,85,81,79,75,78,79,93,45,81,86,49,98,88,59,84,84,82,92,87,90,81,69,84,83,77,89,61,90,81,74,87,75,20,84,75,84,86,57,70
41,2018-10-21,87,84,92,87,83,59,83,86,72,86,72,81,89,85,90,87,75,78,45,75,70,47,88,82,62,88,75,86,100,84,92,77,70,85,79,74,88,56,86,81,75,84,65,22,81,72,81,84,54,69
42,2018-10-28,87,80,92,87,84,57,87,90,76,88,78,79,84,88,81,82,77,90,44,82,77,48,86,90,61,83,82,84,87,80,86,79,65,90,80,76,89,58,91,76,77,89,70,20,87,87,76,91,53,70
43,2018-11-04,89,77,97,89,80,59,82,91,79,78,71,82,88,88,81,86,77,100,45,80,81,49,93,86,63,95,84,87,97,81,90,79,70,100,87,90,86,59,90,81,79,87,79,19,86,85,83,93,53,72
44,2018-11-11,96,78,98,84,81,54,85,91,79,78,79,83,87,79,81,93,80,84,45,94,85,47,89,90,70,76,90,91,87,78,89,90,71,95,100,72,85,57,89,88,69,82,75,20,100,88,83,89,53,74
45,2018-11-18,93,90,92,87,85,63,81,88,83,79,86,80,81,84,77,83,80,79,42,82,84,47,88,81,72,78,83,89,89,88,92,92,67,85,87,74,88,57,88,81,72,84,72,19,84,92,79,87,50,68
46,2018-11-25,92,77,92,84,85,51,84,97,77,79,82,82,92,81,93,84,78,82,44,85,83,55,90,83,69,92,84,85,84,79,74,92,67,81,95,80,89,59,93,88,77,84,85,18,82,89,84,96,52,76
47,2018-12-02,88,77,97,89,80,64,84,98,75,78,72,91,76,82,80,81,77,85,45,85,82,57,92,89,69,88,83,86,90,78,82,90,68,96,83,90,85,54,92,92,70,83,77,18,99,93,80,99,53,100
